2019-285;2019;Série TV;L'Attaché;Eli Ben-David;SKM Productions;pont louis-philippe, 75004 paris;75004;2019-03-22;2019-03-23;2.35467939;48.85411246;"{""type"": ""Point"", ""coordinates"": [2.354679386870978, 48.854112456125364]}";48.8541124561,2.35467938687
2016-1520;2016;Long métrage;LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;WHY NOT PRODUCTIONS;1  RUE  DES DARDANELLES;75017;2016-09-06;2016-09-06;2.28504;48.881776;"{""type"": ""Point"", ""coordinates"": [2.285040000093772, 48.881776000404905]}";48.8817760004,2.28504000009
2019-305;2019;Série Web;Il revient quand Bertrand;Guillaume Crémonese;Le toro par les cornes;84 rue championnet, 75018 paris;75018;2019-03-25;2019-03-25;2.34320194;48.89586915;"{""type"": ""Point"", ""coordinates"": [2.343201935825067, 48.89586915313273]}";48.8958691531,2.34320193583
2016-1555;2016;Long métrage;CORPORATE;NICOLAS SILHOL;KAZAK PRODUCTIONS;12  RUE  ALBERT ROUSSEL;75017;2016-03-02;2016-03-03;2.305525;48.891976;"{""type"": ""Point"", ""coordinates"": [2.305525000612184, 48.89197600012491]}";48.8919760001,2.30552500061
2019-321;2019;Série TV;ALICE NEVERS E104-105;JULIEN ZIDI;EGO PRODUCTIONS;rue de harlay, 75001 paris;75001;2019-03-25;2019-03-25;2.34318146;48.85657817;"{""type"": ""Point"", ""coordinates"": [2.34318145906394, 48.85657817302001]}";48.856578173,2.34318145906
2016-1585;2016;Série TV;PROFILAGE/67 A 68/ SAISON 7;ALEXANDRE LAURENT;BEAUBOUG AUDIOVISUEL;50  RUE  SAINT SABIN;75011;2016-02-01;2016-02-01;2.369104;48.858605;"{""type"": ""Point"", ""coordinates"": [2.36910400030729, 48.858604999933824]}";48.8586049999,2.36910400031
2016-299;2016;Téléfilm;LOVE LOCKS;MARTIN WOOD;LES FILMS DU MARIGOT;RUE  MAZARINE;75006;2016-11-29;2016-11-29;2.3378259999999997;48.854893;"{""type"": ""Point"", ""coordinates"": [2.337825999924277, 48.85489300010208]}";48.8548930001,2.33782599992
2020-215;2020;Série TV;FAMILY BUSINESS S2;IGOR GOTESMAN;SAS LES FILMS DU KIOSQUE;27 avenue de lamballe, 75016 paris;75016;2020-05-20;2020-05-20;2.27917114;48.85441662;"{""type"": ""Point"", ""coordinates"": [2.279171138768704, 48.85441662025273]}";48.8544166203,2.27917113877
2016-301;2016;Série TV;10%/SAISON 2;JEANNE HERRY;MON VOISIN PRODUCTIONS;RUE  MARTIGNAC;75007;2016-10-10;2016-10-10;2.31843;48.857998;"{""type"": ""Point"", ""coordinates"": [2.318430000076006, 48.85799799966975]}";48.8579979997,2.31843000008
2020-240;2020;Série TV;Je Te Promets;Renaud Bertrand;Authentic Prod;34 rue dareau, 75014 paris;75014;2020-06-27;2020-06-28;2.33617627;48.83078401;"{""type"": ""Point"", ""coordinates"": [2.336176269089584, 48.83078400506711]}";48.8307840051,2.33617626909
2016-303;2016;Série TV;ENGRENAGES SAISON 6/N° 7 A 12;FREDERIC MERMOUD;SON ET LUMIERE;10  RUE  FROMENTIN;75009;2016-11-04;2016-11-04;2.334763;48.882596;"{""type"": ""Point"", ""coordinates"": [2.334762999936392, 48.88259599990418]}";48.8825959999,2.33476299994
2020-256;2020;Long métrage;Les Charpentiers de Babel;Paul-Anthony Mille;Kafard Films;1 place saint-sulpice, 75006 paris;75006;2020-07-18;2020-07-22;2.33445377;48.85054013;"{""type"": ""Point"", ""coordinates"": [2.334453769217491, 48.85054012532881]}";48.8505401253,2.33445376922
2016-352;2016;Long métrage;LA VIE DE CHATEAU;CEDRIC IDO;SRAB FILMS;RUE  NICOLAS APPERT;75011;2016-08-15;2016-08-16;2.3703849999999997;48.858913;"{""type"": ""Point"", ""coordinates"": [2.370384999873611, 48.858913000255875]}";48.8589130003,2.37038499987
2020-283;2020;Série TV;YOUR HONOR;JULIUS BERG;FEDERATION ENTERTAINMENT;10 rue d'aumale, 75009 paris;75009;2020-07-16;2020-07-21;2.33653824;48.87804517;"{""type"": ""Point"", ""coordinates"": [2.336538236067294, 48.87804517117347]}";48.8780451712,2.33653823607
2016-367;2016;Long métrage;DJANGO MELODIES;ETIENNE COMAR;CURIOSA FILMS;168  AVENUE  D'ITALIE;75013;2016-03-02;2016-03-02;2.3585279999999997;48.821194;"{""type"": ""Point"", ""coordinates"": [2.358527999425304, 48.82119400009375]}";48.8211940001,2.35852799943
2016-6;2016;Série TV;JOSEPHINE ANGE GARDIEN/EPISODE 82;PHILIPPE PROTEAU;DEMD PRODUCTIONS;PARC  MONTSOURIS;75014;2016-06-28;2016-06-28;2.334367;48.822372;"{""type"": ""Point"", ""coordinates"": [2.334366999409095, 48.82237200034331]}";48.8223720003,2.33436699941
2019-178;2019;Série TV;Le Bazar de la Charité;Alexandre Laurent;quad fantastico télévisons Le bazar de la Charité;28 quai d'orléans, 75004 paris;75004;2019-03-06;2019-03-06;2.35395721;48.85194748;"{""type"": ""Point"", ""coordinates"": [2.3539572120535572, 48.85194748369638]}";48.8519474837,2.35395721205
2016-401;2016;Série TV;10%/SAISON 2;JEANNE HERRY;MON VOISIN PRODUCTIONS;PLACE  DU TROCADERO ET DU 11 NOVEMBRE;75016;2016-09-15;2016-09-15;2.287377;48.862578;"{""type"": ""Point"", ""coordinates"": [2.28737700058978, 48.86257800014796]}";48.8625780001,2.28737700059
2016-11;2016;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;RUE  DE SEVIGNE;75004;2016-02-26;2016-02-26;2.362289;48.856067;"{""type"": ""Point"", ""coordinates"": [2.362288999568085, 48.856066999936495]}";48.8560669999,2.36228899957
2019-527;2019;Long métrage;ETE 84;Francois Ozon;MANDARIN production;route dom pérignon, 75012 paris;75012;2019-05-21;2019-05-22;2.40964512;48.82779856;"{""type"": ""Point"", ""coordinates"": [2.4096451156943752, 48.82779855717736]}";48.8277985572,2.40964511569
2016-1914;2016;Long métrage;MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;LES FILMS DU KIOSQUE;70  AVENUE  DE BRETEUIL;75007;2016-02-18;2016-02-19;2.311245;48.848251;"{""type"": ""Point"", ""coordinates"": [2.311244999641706, 48.848250999612496]}";48.8482509996,2.31124499964
2016-22;2016;Long métrage;EMBRASSE MOI;CYPRIEN VIAL;NOLITA CINEMA;RUE  MONGE;75005;2016-07-22;2016-07-22;2.352176;48.843955;"{""type"": ""Point"", ""coordinates"": [2.352176000181684, 48.84395499966077]}";48.8439549997,2.35217600018
2019-1442;2019;Long métrage;PAR UN DEMI CLAIR MATIN;Bruno Dumont;3B PRODUCTIONS;place paul claudel, 75006 paris;75006;2019-10-31;2019-10-31;2.33900484;48.84917659;"{""type"": ""Point"", ""coordinates"": [2.339004840292597, 48.84917659302454]}";48.849176593,2.33900484029
2016-1949;2016;Long métrage;LA VIE DE CHATEAU;CEDRIC IDO;SRAB FILMS;10  RUE  DIEU;75010;2016-08-25;2016-08-25;2.364755;48.870349;"{""type"": ""Point"", ""coordinates"": [2.364755000112788, 48.87034899999537]}";48.870349,2.36475500011
2016-23;2016;Long métrage;L'AMANT D'UN JOUR;PHILIPPE GARREL;SBS FILMS;BOULEVARD  SERRURIER (NIVEAU METRO TELEGRAPHE);75019;2016-07-24;2016-07-24;2.396264;48.882512;"{""type"": ""Point"", ""coordinates"": [2.396264000223807, 48.88251199965554]}";48.8825119997,2.39626400022
2018-824;2018;Série TV;ENGRENAGES SAISON 7;Jean-Philippe Amar;SON ET LUMIERE;31b rue saint-dominique, 75007 paris;75007;2018-07-17;2018-07-17;2.31984888;48.85920316;"{""type"": ""Point"", ""coordinates"": [2.319848878069625, 48.85920315692992]}";48.8592031569,2.31984887807
2020-535;2020;Long métrage;GOLIATH;Frederic TELLIER;SINGLE MAN PRODUCTIONS;16 avenue du président kennedy, 75016 paris;75016;2020-09-30;2020-10-02;2.28664754;48.85709637;"{""type"": ""Point"", ""coordinates"": [2.28664754289996, 48.857096365703356]}";48.8570963657,2.2866475429
2016-33;2016;Série TV;10%/SAISON 2;JEANNE HERRY;MON VOISIN PRODUCTIONS;RUE  DU CAPITAINE FERBER;75020;2016-09-30;2016-09-30;2.406785;48.866612;"{""type"": ""Point"", ""coordinates"": [2.406785000659755, 48.86661200022147]}";48.8666120002,2.40678500066
2018-838;2018;Long métrage;SMILEY;Marc Fitoussi;MANDOLINE FILMS;284 rue saint-honoré, 75001 paris;75001;2018-07-16;2018-07-17;2.33251572;48.86475668;"{""type"": ""Point"", ""coordinates"": [2.332515715483308, 48.86475667595425]}";48.864756676,2.33251571548
2020-537;2020;Long métrage;Le Dernier Mercenaire;David CHARHON;FORECAST PICTURES;port des invalides, 75007 paris;75007;2020-10-10;2020-10-10;2.31348065;48.8631595;"{""type"": ""Point"", ""coordinates"": [2.313480651338884, 48.8631594982296]}";48.8631594982,2.31348065134
2016-38;2016;Série TV;LES HOMMES DE L'OMBRE;FRED GARSON;MACONDO;RUE  EDOUARD QUENU;75005;2016-03-21;2016-03-21;2.34948;48.839259;"{""type"": ""Point"", ""coordinates"": [2.34947999955309, 48.83925900019662]}";48.8392590002,2.34947999955
2018-1517;2018;Téléfilm;BIGGIE LA FAIM DE VIVRE;Murielle Magellan;BARJAC Production;place marcel aymé, 75018 paris;75018;2018-12-04;2018-12-05;2.33797543;48.88756144;"{""type"": ""Point"", ""coordinates"": [2.337975430531837, 48.887561441470915]}";48.8875614415,2.33797543053
2020-561;2020;Long métrage;Être En Mouvement;Éric Gravel;Novoprod Cinéma EEM;145 rue du faubourg saint-martin, 75010 paris;75010;2020-10-28;2020-10-29;2.3607052299999998;48.87670936;"{""type"": ""Point"", ""coordinates"": [2.360705229078122, 48.87670935972769]}";48.8767093597,2.36070522908
2016-72;2016;Long métrage;AURORE TABORT;BLANDINE LENOIR;KARE PRODUCTIONS;17  RUE  DES HALLES;75001;2016-04-11;2016-04-11;2.34607;48.8603;"{""type"": ""Point"", ""coordinates"": [2.346069999814762, 48.86029999976543]}";48.8602999998,2.34606999981
2018-1530;2018;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;38 boulevard des italiens, 75009 paris;75009;2018-12-11;2018-12-12;2.33443321;48.87118676;"{""type"": ""Point"", ""coordinates"": [2.334433205745619, 48.8711867616001]}";48.8711867616,2.33443320575
2020-578;2020;Long métrage;Les Olympiades;Jacques Audiard;Page 114;107 rue de tolbiac, 75013 paris;75013;2020-10-16;2020-10-16;2.3643750199999998;48.82656959;"{""type"": ""Point"", ""coordinates"": [2.364375022770043, 48.82656958961603]}";48.8265695896,2.36437502277
2016-84;2016;Série TV;ENGRENAGES/SAISON 6/N° 1 A 6;FREDERIC JARDIN;SON ET LUMIERE;33  BOULEVARD  DE CLICHY;75009;2016-07-21;2016-07-21;2.335592;48.882679;"{""type"": ""Point"", ""coordinates"": [2.335592000113282, 48.88267899982957]}";48.8826789998,2.33559200011
2018-1540;2018;Téléfilm;Des rêves au-dessus de leur tête;Arnaud Sélignac;SON ET LUMIERE;75 rue la condamine, 75017 paris;75017;2018-12-12;2018-12-12;2.31983247;48.88456173;"{""type"": ""Point"", ""coordinates"": [2.3198324702711632, 48.88456173383529]}";48.8845617338,2.31983247027
2019-359;2019;Long métrage;UN VOYAGE EN HIVER;Claus DREXLER;MANEKI FILMS;16 rue affre, 75018 paris;75018;2019-03-26;2019-03-27;2.35578311;48.88605936;"{""type"": ""Point"", ""coordinates"": [2.355783105882622, 48.88605935838088]}";48.8860593584,2.35578310588
2016-90;2016;Long métrage;DJANGO MELODIES;ETIENNE COMAR;CURIOSA FILMS;7  RUE  LECHAPELAIS;75017;2016-03-01;2016-03-01;2.3256930000000002;48.885995;"{""type"": ""Point"", ""coordinates"": [2.325692999764119, 48.885994999608485]}";48.8859949996,2.32569299976
2018-1546;2018;Long métrage;LE MEILLEUR RESTE À VENIR;Matthieu DELAPORTE et Alexandre DE LA PATELLIÈRE;CHAPTER 2;93 rue jean-pierre timbaud, 75011 paris;75011;2018-12-13;2018-12-13;2.37927092;48.86834491;"{""type"": ""Point"", ""coordinates"": [2.379270924825028, 48.86834491171873]}";48.8683449117,2.37927092483
2019-1676;2019;Long métrage;Un médecin de nuit - Partie 1;Elie Wajeman;Partizan Films;rue bernard palissy, 75006 paris;75006;2019-12-11;2019-12-11;2.33160927;48.85315102;"{""type"": ""Point"", ""coordinates"": [2.331609269615613, 48.85315102068378]}";48.8531510207,2.33160926962
2016-1595;2016;Long métrage;SOUS LE MEME TOIT;DOMINIQUE FARRUGIA;EUROPA CORP;AVENUE  DES PORTUGAIS;75016;2016-07-11;2016-07-11;2.293356;48.871209;"{""type"": ""Point"", ""coordinates"": [2.293356000528184, 48.87120899968183]}";48.8712089997,2.29335600053
2019-477;2019;Série TV;L'art du crime saison 3;Elsa Bennett et Hippolyte Dard;GAUMONT TELEVISION c/o GAUMONT PRODUCTION TELEVISION;6 rue blaise-desgoffe, 75006 paris;75006;2019-05-22;2019-05-22;2.32438744;48.84580403;"{""type"": ""Point"", ""coordinates"": [2.324387444602728, 48.84580402781343]}";48.8458040278,2.3243874446
2018-1025;2018;Long métrage;Toute Ressemblance;Michel Denisot;LES FILMS DU 24;11 rue boulard, 75014 paris;75014;2018-09-03;2018-09-04;2.32945324;48.83437466;"{""type"": ""Point"", ""coordinates"": [2.329453242465306, 48.834374660205064]}";48.8343746602,2.32945324247
2016-1615;2016;Long métrage;FREED;JAMES FOLEY;PENINSULA FILM;PLACE  DE L'OPERA;75002;2016-07-18;2016-07-19;2.33227;48.870057;"{""type"": ""Point"", ""coordinates"": [2.3322700003382693, 48.870057000144406]}";48.8700570001,2.33227000034
2019-495;2019;Long métrage;Comment je suis devenu Super Héros;Douglas Attal;Tresor films;3 avenue de la porte brunet, 75019 paris;75019;2019-05-10;2019-05-10;2.39533607;48.88351077;"{""type"": ""Point"", ""coordinates"": [2.395336065976502, 48.8835107736719]}";48.8835107737,2.39533606598
2018-1040;2018;Téléfilm;QUAND SORT LA RECLUSE;Josée DAYAN;PASSIONFILMS;18 boulevard de l'hôpital, 75005 paris;75005;2018-09-04;2018-09-04;2.36283408;48.84180432;"{""type"": ""Point"", ""coordinates"": [2.362834082320797, 48.841804323550924]}";48.8418043236,2.36283408232
2016-1628;2016;Long métrage;LE REDOUTABLE;MICHEL HAZANAVICIUS;LES COMPAGNONS DU CINEMA;32  RUE  SAINT MARC/LES LYONNAIS;75002;2016-08-05;2016-08-05;2.338692;48.870723;"{""type"": ""Point"", ""coordinates"": [2.338692000191834, 48.870723000346494]}";48.8707230003,2.33869200019
2019-496;2019;Long métrage;Comment je suis devenu Super Héros;Douglas Attal;Tresor films;16 rue du renard, 75004 paris;75004;2019-05-15;2019-05-15;2.35249031;48.85911494;"{""type"": ""Point"", ""coordinates"": [2.35249030619384, 48.85911493534955]}";48.8591149353,2.35249030619
2018-1049;2018;Long métrage;Je voudrais que quelqu'un m'attende quelque part;Arnaud VIARD;Easy TIGER;24 boulevard de bonne nouvelle, 75010 paris;75010;2018-09-18;2018-09-18;2.3504609;48.87042518;"{""type"": ""Point"", ""coordinates"": [2.350460895785567, 48.870425176177754]}";48.8704251762,2.35046089579
2016-1648;2016;Série TV;MA PIRE ANGOISSE;VLADIMIR RODIONOFF;LES IMPRODUCTIBLES;7  RUE  APOLLINE;75002;2016-04-11;2016-04-11;2.353354;48.869027;"{""type"": ""Point"", ""coordinates"": [2.353353999728104, 48.86902699962573]}";48.8690269996,2.35335399973
2019-1481;2019;Long métrage;LE DISCOURS;Laurent Tirard;LES FILMS SUR MESURE;14 rue deparcieux, 75014 paris;75014;2019-11-04;2019-11-05;2.32605535;48.83584387;"{""type"": ""Point"", ""coordinates"": [2.326055351167933, 48.8358438688261]}";48.8358438688,2.32605535117
2016-409;2016;Long métrage;UNE SAISON EN FRANCE;MAHAMAT-SALEH HAROUN;PILI FILMS;33  RUE  SAINT AMBROISE;75011;2016-11-07;2016-11-10;2.378447;48.862736;"{""type"": ""Point"", ""coordinates"": [2.378446999459181, 48.862735999844794]}";48.8627359998,2.37844699946
2016-1656;2016;Long métrage;BLOCKBUSTER;JULY HYGRECK;VIRGINIE FILMS;RUE  DE L'ACQUEDUC;75010;2016-04-19;2016-04-20;2.362852;48.881841;"{""type"": ""Point"", ""coordinates"": [2.362852000010366, 48.8818410000399]}";48.881841,2.36285200001
2019-1491;2019;Long métrage;30 Jours Max;Tarek Boudali;AXEL FILMS PRODUCTION;25 avenue montaigne, 75008 paris;75008;2019-11-04;2019-11-05;2.30435741;48.86622464;"{""type"": ""Point"", ""coordinates"": [2.304357407959244, 48.86622463471427]}";48.8662246347,2.30435740796
2016-419;2016;Long métrage;C'EST TOUT POUR MOI;L. COLBEAU JUSTIN;LGM CINEMA;RUE  PETIT;75019;2016-03-10;2016-03-10;2.385804;48.885369;"{""type"": ""Point"", ""coordinates"": [2.385803999733878, 48.885369000090975]}";48.8853690001,2.38580399973
2016-1681;2016;Long métrage;FLORA63;STEPHANE ROBELIN;ICI ET LA PRODUCTIONS;34 ET 39  RUE  DE BELLEVILLE;75019;2016-05-12;2016-05-12;2.380028;48.872951;"{""type"": ""Point"", ""coordinates"": [2.380027999512683, 48.8729509995518]}";48.8729509996,2.38002799951
2018-863;2018;Série TV;ENGRENAGES SAISON 7;Jean-Philippe Amar;SON ET LUMIERE;3b quai aux fleurs, 75004 paris;75004;2018-08-02;2018-08-04;2.35197367;48.8533045;"{""type"": ""Point"", ""coordinates"": [2.351973665756546, 48.853304495461366]}";48.8533044955,2.35197366576
2016-424;2016;Long métrage;LA MELODIE;RACHID HAMI;MIZAR FILMS;23  RUE  DU DOCTEUR POTAIN;75019;2016-06-10;2016-06-10;2.397805;48.877122;"{""type"": ""Point"", ""coordinates"": [2.397805000517213, 48.87712200006288]}";48.8771220001,2.39780500052
2020-328;2020;Téléfilm;Les Héritières;Nolwenn Lemesle;INCOGNITA TELEVISION;4 place de la nation, 75012 paris;75012;2020-07-28;2020-07-31;2.39431537;48.84792672;"{""type"": ""Point"", ""coordinates"": [2.394315368762931, 48.847926718761954]}";48.8479267188,2.39431536876
2018-937;2018;Long métrage;La nuit, je mens...;Stéphane Batut;ZADIG FILMS;rue dejean, 75018 paris;75018;2018-08-17;2018-08-17;2.3509748;48.88712526;"{""type"": ""Point"", ""coordinates"": [2.350974798552252, 48.887125263685725]}";48.8871252637,2.35097479855
2016-487;2016;Long métrage;JOUR J;REEM KHERICI;MANDARIN FILMS;PLACE  LOUIS ARMAND;75012;2016-08-18;2016-08-18;2.374032;48.845539;"{""type"": ""Point"", ""coordinates"": [2.374032000647302, 48.84553899958467]}";48.8455389996,2.37403200065
2020-336;2020;Long métrage;On sourit pour la photo;François Uzan;RADAR FILMS;avenue de breteuil, 75007 paris;75007;2020-08-26;2020-08-27;2.3114232599999998;48.84883162;"{""type"": ""Point"", ""coordinates"": [2.311423255678838, 48.848831619261865]}";48.8488316193,2.31142325568
2018-1263;2018;Long métrage;LA SAINTE FAMILLE;Louis-do Lencquesaing;EVERYBODY ON DECK;42 avenue george v, 75008 paris;75008;2018-10-19;2018-10-25;2.30124321;48.8704746;"{""type"": ""Point"", ""coordinates"": [2.301243214495699, 48.870474603605764]}";48.8704746036,2.3012432145
2016-1987;2016;Long métrage;DIANE A LES EPAULES;FABIEN GORGEART;PETIT FILM;123  RUE  DE REUILLY;75012;2016-08-16;2016-08-17;2.394875;48.840608;"{""type"": ""Point"", ""coordinates"": [2.394874999434256, 48.84060799991458]}";48.8406079999,2.39487499943
2020-343;2020;Long métrage;On sourit pour la photo;François Uzan;RADAR FILMS;16 square alboni, 75016 paris;75016;2020-08-27;2020-08-27;2.28667101;48.85774078;"{""type"": ""Point"", ""coordinates"": [2.286671008735255, 48.857740777918764]}";48.8577407779,2.28667100874
2018-1272;2018;Long métrage;DEUX MOI;CEDRIC KLAPISCH;CE QUI ME MEUT;2 rue de valence, 75005 paris;75005;2018-10-25;2018-10-26;2.35036616;48.83834929;"{""type"": ""Point"", ""coordinates"": [2.350366162079486, 48.83834928704511]}";48.838349287,2.35036616208
2020-608;2020;Série TV;L'Opéra;Stéphane DEMOUSTIER;Telfrance Cie;rue de mogador, 75009 paris;75009;2020-10-13;2020-10-13;2.33137575;48.87462724;"{""type"": ""Point"", ""coordinates"": [2.331375746514564, 48.87462724298537]}";48.874627243,2.33137574651
2020-344;2020;Long métrage;LE TRESOR DU PETIT NICOLAS;JULIEN RAPPENEAU;CURIOSA FILM;avenue matignon, 75008 paris;75008;2020-07-29;2020-07-29;2.31322361;48.87059728;"{""type"": ""Point"", ""coordinates"": [2.313223607240855, 48.87059728344032]}";48.8705972834,2.31322360724
2018-1288;2018;Série TV;Osmosis;Pierre Aknine;CAPA SERIES;7 rue boursault, 75017 paris;75017;2018-10-29;2018-10-30;2.32053703;48.88299011;"{""type"": ""Point"", ""coordinates"": [2.320537033529993, 48.88299010451012]}";48.8829901045,2.32053703353
2020-620;2020;Téléfilm;COMME DES REINES;MARION VERNOUX;SCARLETT PRODUCTION;32 rue de thionville, 75019 paris;75019;2020-10-13;2020-10-14;2.38495774;48.88988924;"{""type"": ""Point"", ""coordinates"": [2.384957741644658, 48.88988923410834]}";48.8898892341,2.38495774164
2020-357;2020;Long métrage;Cléo, Melvil et moi;Arnaud Viard;Vito Films;147 boulevard saint-germain, 75006 paris;75006;2020-09-24;2020-09-24;2.33376164;48.85353868;"{""type"": ""Point"", ""coordinates"": [2.3337616403187322, 48.85353867641037]}";48.8535386764,2.33376164032
2018-1291;2018;Long métrage;L ANGLE MORT;PIERRE TRIVIDIC ET PATRICK MARIO BERNARD;EX NIHILO;54 rue botzaris, 75019 paris;75019;2018-10-31;2018-10-31;2.38473773;48.87927367;"{""type"": ""Point"", ""coordinates"": [2.384737728282451, 48.8792736715767]}";48.8792736716,2.38473772828
2020-622;2020;Long métrage;LA VIE DEVANT SOI;Nessim CHIKHAOUI;ALBERTINE PRODUCTIONS / LA VIE DEVANT SOI;place jacques rueff, 75007 paris;75007;2020-10-09;2020-10-09;2.297606;48.85570324;"{""type"": ""Point"", ""coordinates"": [2.297605998664475, 48.8557032352894]}";48.8557032353,2.29760599866
2019-266;2019;Série Web;Il revient quand Bertrand;Guillaume Crémonese;Le toro par les cornes;5 rue hélène, 75017 paris;75017;2019-03-11;2019-03-11;2.32533059;48.88647621;"{""type"": ""Point"", ""coordinates"": [2.325330587259268, 48.88647621009402]}";48.8864762101,2.32533058726
2019-233;2019;Long métrage;UN VOYAGE EN HIVER;Claus DREXLER;MANEKI FILMS;rue d'arcole, 75004 paris;75004;2019-03-11;2019-03-11;2.34975569;48.85438158;"{""type"": ""Point"", ""coordinates"": [2.349755686327391, 48.85438157993044]}";48.8543815799,2.34975568633
2020-630;2020;Série TV;Nona et ses Filles;Valérie Donzelli;Gaumont TV c/o Gaumont Prod TV;11 rue affre, 75018 paris;75018;2020-10-16;2020-10-16;2.35555082;48.88610067;"{""type"": ""Point"", ""coordinates"": [2.355550819925746, 48.886100664497626]}";48.8861006645,2.35555081993
2019-602;2019;Long métrage;THE HUNTING;LEO ZHANG;SWEET DREAMS FILMS;avenue benoît frachon, 75020 paris;75020;2019-06-07;2019-06-08;2.41530604;48.85432314;"{""type"": ""Point"", ""coordinates"": [2.415306036709612, 48.8543231386702]}";48.8543231387,2.41530603671
2019-257;2019;Série TV;CADRES NOIRS;Ziad DOUEIRI;MANDARIN TELEVISION;59 rue brillat-savarin, 75013 paris;75013;2019-03-08;2019-03-08;2.34384348;48.82260698;"{""type"": ""Point"", ""coordinates"": [2.343843483432413, 48.82260698066603]}";48.8226069807,2.34384348343
2020-632;2020;Série TV;Nona et ses Filles;Valérie Donzelli;Gaumont TV c/o Gaumont Prod TV;15 rue stephenson, 75018 paris;75018;2020-10-16;2020-10-16;2.35643507;48.88615837;"{""type"": ""Point"", ""coordinates"": [2.356435068007106, 48.886158372960644]}";48.886158373,2.35643506801
2019-607;2019;Long métrage;PRODUCTION 46;;IEFS PARIS;avenue joseph bouvard, 75007 paris;75007;2019-06-15;2019-06-16;2.29590088;48.85452819;"{""type"": ""Point"", ""coordinates"": [2.295900882576335, 48.85452818601004]}";48.854528186,2.29590088258
2019-538;2019;Long métrage;TOUT SIMPLEMENT NOIR;JEAN PASCAL ZADI ET JOHN WAXXX;GAUMONT;rue saint-victor, 75005 paris;75005;2019-05-23;2019-05-23;2.35024547;48.84859142;"{""type"": ""Point"", ""coordinates"": [2.350245473422227, 48.84859141991907]}";48.8485914199,2.35024547342
2020-636;2020;Série TV;Validé Saison 2;Franck Gastambide / David Diane;Mandarin Télévision - Validé saison 2;77 rue saint-denis, 75001 paris;75001;2020-10-20;2020-10-20;2.34905979;48.8617476;"{""type"": ""Point"", ""coordinates"": [2.34905978901516, 48.86174760299808]}";48.861747603,2.34905978902
2019-608;2019;Long métrage;PRODUCTION 46;;IEFS PARIS;pont d'iéna, 75007 paris;75007;2019-06-16;2019-06-16;2.29195445;48.85990948;"{""type"": ""Point"", ""coordinates"": [2.29195445003126, 48.85990948311326]}";48.8599094831,2.29195445003
2019-546;2019;Série TV;ENGRENAGES SAISON 8;Jean-Philippe Amar;SON ET LUMIERE;9 rue de chartres, 75018 paris;75018;2019-06-03;2019-06-03;2.3544731;48.88448094;"{""type"": ""Point"", ""coordinates"": [2.3544731045674, 48.884480943629676]}";48.8844809436,2.35447310457
2018-1057;2018;Long métrage;LUZ;Flora LAU;AMA Productions;pont des invalides, 75007 paris;75007;2018-09-11;2018-09-12;2.3103863000000002;48.86362688;"{""type"": ""Point"", ""coordinates"": [2.310386300802888, 48.86362687990131]}";48.8636268799,2.3103863008
2019-618;2019;Long métrage;PRODUCTION 46;;IEFS PARIS;rue lepic, 75018 paris;75018;2019-06-18;2019-06-18;2.33429595;48.88760945;"{""type"": ""Point"", ""coordinates"": [2.334295953895413, 48.88760945286165]}";48.8876094529,2.3342959539
2019-1520;2019;Série TV;MODERN FAMILY - Saison 11 - FINALE;Jim Bagdonas;FROGGIE PRODUCTION;12 rue de martignac, 75007 paris;75007;2019-11-12;2019-11-12;2.3189835;48.85874307;"{""type"": ""Point"", ""coordinates"": [2.318983496139142, 48.85874307299901]}";48.858743073,2.31898349614
2019-87;2019;Série TV;ALICE NEVERS E110-111;SIMON ASTIER;EGO PRODUCTIONS;quai des orfèvres, 75001 paris;75001;2019-01-23;2019-01-23;2.34326304;48.85510453;"{""type"": ""Point"", ""coordinates"": [2.343263041937734, 48.85510452788805]}";48.8551045279,2.34326304194
2019-623;2019;Long métrage;PRODUCTION 46;;IEFS PARIS;rue crémieux, 75012 paris;75012;2019-06-19;2019-06-19;2.37006492;48.8463877;"{""type"": ""Point"", ""coordinates"": [2.370064921235908, 48.84638770328589]}";48.8463877033,2.37006492124
2019-1539;2019;Long métrage;Une histoire d'amour et de désir;Leila Bouzid;Blue Monday Productions;88b avenue mozart, 75016 paris;75016;2019-11-25;2019-11-25;2.2676228;48.85177366;"{""type"": ""Point"", ""coordinates"": [2.267622802645914, 48.8517736604896]}";48.8517736605,2.26762280265
2019-108;2019;Long métrage;DOCTEUR ?;Tristan SEGUELA;Unité de Production;7 avenue de la porte des lilas, 75019 paris;75019;2019-01-31;2019-02-01;2.40754536;48.87765614;"{""type"": ""Point"", ""coordinates"": [2.407545364999348, 48.87765614042088]}";48.8776561404,2.407545365
2019-1605;2019;Série Web;CAMÉRA CACHÉE : UNE PETITE STAR PIÈGE UN PROF DE SKATE;Gabrielle Floquet;PUZZLE MEDIA;48 rue charles hermite, 75018 paris;75018;2019-11-13;2019-11-13;2.36531738;48.89928516;"{""type"": ""Point"", ""coordinates"": [2.365317381661698, 48.89928516137961]}";48.8992851614,2.36531738166
